anime_id,title,genre,Score
2681,Spaceship Agga Ruter,"Comedy, Sci-Fi, Hentai",7.01
2682,Aoki Densetsu Shoot! (Movie),Sports,6.38
2683,Tokyo Majin Gakuen Kenpuuchou: Tou Dai Ni Maku,"Action, Drama, Horror, Mystery",7.22
2684,Buzzer Beater 2nd Season,"Sci-Fi, Sports",7.14
2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance",7.3
2686,Tetsujin 28-gou,"Adventure, Sci-Fi",7
2687,Gokuu no Daibouken,"Comedy, Fantasy",7.07
2688,Akai Koudan Zillion,"Action, Adventure, Sci-Fi",7.05
2689,Akai Koudan Zillion: Utahime Yakyoku,"Action, Adventure, Sci-Fi",7.2
2690,Urban Square: Kohaku no Tsuigeki,"Action, Mystery",7.13
2692,CB Chara Go Nagai World,"Action, Comedy",6.94
2693,Detatoko Princess,"Comedy, Fantasy",7.09
2694,Hidamari no Ki,"Action, Award Winning, Drama",7.46
2695,Kidou Senshi Gundam 0083: Zeon no Zankou,"Adventure, Sci-Fi",7.12
2696,Crusher Joe OVA,"Action, Adventure, Sci-Fi",7.05
2697,Hi-Speed Jecy,"Action, Sci-Fi",7.05
2698,Sanctuary,"Action, Drama, Suspense",6.93
2699,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",7.18
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",7.06
2701,Susie-chan to Marvy,Comedy,7.2
2702,Bakukyuu Renpatsu!! Super B-Daman,Adventure,7.49
2703,Chousoku Spinner,Sports,7.01
2704,Kaiketsu Jouki Tanteidan,Mystery,7.15
2705,Bakusou Kyoudai Let's & Go,Adventure,7.25
2706,Bakusou Kyoudai Let's & Go WGP,,7.11
2707,Majime ni Fumajime Kaiketsu Zorori,Adventure,6.89
2708,Wankorobee,"Comedy, Fantasy",6.21
2709,Bakusou Kyoudai Let's & Go MAX,Action,7.38
2710,Nintama Rantarou Movie,Comedy,6.54
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",6.77
2713,Rockman.EXE Beast+,"Adventure, Sci-Fi",7.27
2714,Sotsugyou: Graduation,Drama,6.83
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,8.31
2716,Urayasu Tekkin Kazoku,Comedy,6.2
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"Action, Adventure, Drama, Sci-Fi",6.07
2718,Umi no Triton,"Adventure, Fantasy",6.6
2719,MapleStory,"Action, Adventure, Comedy, Fantasy",5.8
2721,Reinou Tantei Miko,"Comedy, Hentai",6.1
2722,Crusher Joe,"Action, Adventure, Sci-Fi",Unknown
2723,D4 Princess,"Comedy, Sci-Fi",6.84
2724,Daicon Opening Animations,"Adventure, Sci-Fi",5.96
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,"Comedy, Sci-Fi",6.87
2726,Sukeban Deka,"Action, Drama",6.69
2727,Sweet Valerian,"Action, Comedy",6.6
2730,1+2=Paradise,"Comedy, Romance, Ecchi",6.12
2731,Shishunki Bishoujo Gattai Robo Z-Mind,,6.36
2732,Baby Baachan,"Comedy, Drama",6.41
2733,MiniPato,,6.19
2734,Mazinkaiser: Shitou! Ankoku Dai Shougun,,Unknown
2735,Mugen Senki Portriss,Sci-Fi,6.24
2736,Mojakou,"Comedy, Fantasy, Sci-Fi",6.63
2737,Kouryuu no Mimi: Mina no Shou,"Action, Drama",6.64
2738,Kasumin 3rd Season,Fantasy,6.78
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy",6.96
2740,Monkey Turn,"Action, Drama",6.72
2741,Monkey Turn V,"Action, Drama",Unknown
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Sci-Fi",6.58
2743,Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,Comedy,6.33
2744,Potemayo,Comedy,Unknown
2745,Jigoku Sensei Nube OVA,"Action, Comedy, Horror, Supernatural",6.86
2746,Vexille: 2077 Nihon Sakoku,"Action, Sci-Fi",5.96
2747,Tetsuwan Atom,"Action, Adventure, Drama, Sci-Fi",6.79
2748,Dash! Kappei,"Comedy, Sports, Ecchi",6.93
2749,Heisei Inu Monogatari Bow,Comedy,6.86
2750,Heisei Inu Monogatari Bow Movie,Comedy,6.23
2751,Miyori no Mori,"Adventure, Drama, Fantasy",5.33
2752,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,Sports,5.79
2753,Ushiro no Shoumen Daare,Drama,6.83
2754,Cleopatra D.C.,"Action, Adventure, Sci-Fi",6.1
2755,Cleopatra,Sci-Fi,7.71
2756,Cheonnyeon-yeowoo Yeowoobi,"Drama, Fantasy, Sci-Fi",6.82
2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",6.46
2758,Shippuu! Iron Leaguer,"Sci-Fi, Sports",5.77
2759,Evangelion Movie 1: Jo,"Award Winning, Drama, Sci-Fi, Suspense",6.76
2760,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Sci-Fi",6.51
2761,Densetsu Kyojin Ideon: Hatsudou-hen,"Drama, Sci-Fi",4.92
2762,Igano Kabamaru,"Action, Adventure, Comedy, Romance",5.93
2765,Momotarou: Umi no Shinpei,Action,6.56
2766,Super Doll Licca-chan,"Adventure, Comedy",6.44
2767,Taneyamagahara no Yoru,"Fantasy, Slice of Life",7.13
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",Unknown
2770,SF Shinseiki Lensman,"Action, Adventure, Sci-Fi",7.12
2771,Chou Kuse ni Narisou,"Comedy, Romance",5.09
2772,Juushin Enbu: Hero Tales,"Action, Adventure, Fantasy",Unknown
2775,Genocyber,"Horror, Sci-Fi",Unknown
2776,Generation of Chaos,"Action, Adventure, Fantasy",6.34
2777,Generation of Chaos Next: Chikai no Pendant,"Action, Adventure, Fantasy, Romance",Unknown
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy",Unknown
2779,Sotsugyou M: Ore-tachi no Carnival,Drama,7.44
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,"Action, Adventure, Comedy, Supernatural",7.3
2781,Saint Luminous Jogakuin,"Mystery, Supernatural",7.11
2782,Fire Emblem,"Action, Adventure, Fantasy",6.94
2783,Oyayubi Hime Monogatari,"Adventure, Fantasy",7.11
2784,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,"Comedy, Romance, Ecchi",7.16
2785,OZ,"Action, Drama, Sci-Fi",6.71
2786,Bakegyamon,"Action, Adventure, Fantasy",Unknown
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance",6.92
2788,Stratosphera no Yousei,"Drama, Sci-Fi, Hentai",7.94
2789,B-Legend! Battle B-Daman,"Adventure, Fantasy",7.76
2790,Oira Sukeban,"Comedy, Ecchi",5.88
2791,Makasete Iruka!,"Action, Award Winning, Comedy",5.62
2792,Panzer Dragoon,"Action, Fantasy, Sci-Fi",7.3
2793,Hi no Tori 2772: Ai no CosmoZone,"Adventure, Drama, Fantasy, Romance, Sci-Fi",6.82
2794,Kussetsu,Hentai,6.89
2795,Dragonaut: The Resonance,"Drama, Fantasy, Romance, Sci-Fi",8.07
2796,Afro-Ken,Comedy,6.12
2797,Koukou Tekken-den Tough,Action,7.82
2798,Hatsu Inu The Animation,Hentai,7.87
2799,Hello! Sandybell,"Adventure, Romance",5.23
2800,Candy Candy,"Drama, Romance",6.56
2801,Candy Candy: Haru no Yobigoe,"Drama, Romance",5.57
2802,Candy Candy: Candy no Natsu Yasumi,"Drama, Romance",7.47
2803,Densetsu no Yuusha da Garn,Sci-Fi,6.31
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy",6.11
2805,Onegai! Samia Don,"Comedy, Fantasy, Slice of Life",6.27
2806,Yadamon,"Adventure, Comedy, Fantasy",6.86
2808,Irregular Hunter X: The Day of Sigma,"Action, Sci-Fi",5.83
2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy",3.35
2810,Anime Himitsu no Hanazono,Drama,4.36
2811,Soratobu Yuureisen,"Adventure, Drama, Sci-Fi",4.47
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy",5.51
2814,Dondon Dommel to Ron,Comedy,5.55
2815,Geragera Boes Monogatari,Comedy,6.08
2816,Toushou Daimos,"Adventure, Drama, Romance, Sci-Fi",5.66
2817,Cinderella Monogatari,"Adventure, Fantasy, Romance",6.67
2818,Madou King Granzort,"Comedy, Fantasy, Sci-Fi",6.74
2819,Dragon Quest: Yuusha Abel Densetsu,"Action, Adventure, Fantasy",5.47
2820,Time Travel Tondekeman!,"Action, Adventure, Comedy",6.68
2821,Bad End,Hentai,7.61
2822,Bamboo Bears,Comedy,5.72
2823,Barbapapa,"Comedy, Fantasy",6.28
2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",5.38
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Romance",6.21
2826,Oz no Mahoutsukai (TV),"Adventure, Fantasy",3.28
2827,Calimero,Comedy,6.62
2828,Ie Naki Ko,"Adventure, Drama",5.99
2829,Ie Naki Ko Remy,"Adventure, Drama",6.65
2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",5.12
2831,Ie Naki Ko (Movie),"Adventure, Drama",6.97
2832,Ani*Kuri15,"Adventure, Comedy, Drama, Fantasy, Sci-Fi, Supernatural",7.31
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",7.04
2834,Miracle☆Girls,"Fantasy, Romance",7.52
2835,Patalliro!,"Adventure, Boys Love, Comedy",6.51
2836,Chiisana Viking Vickie,"Adventure, Comedy",6.69
2837,Ariel Deluxe,"Comedy, Sci-Fi",7.06
2838,Toushin Toshi II,"Adventure, Fantasy, Hentai",6.49
2839,Ariel Visual,"Comedy, Sci-Fi",6.95
2840,Youkoso Lodoss-tou e!,Comedy,6.15
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,7.21
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",6.18
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy",7.05
2848,Kappa no Coo to Natsuyasumi,"Adventure, Award Winning, Fantasy",6.65
2851,Ninkuu (Movie),"Action, Adventure, Comedy",7.36
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,6.65
2858,Ikusa Otome Valkyrie,Hentai,7.03
2859,Ikusa Otome Valkyrie Shinshou,Hentai,7.2
2861,Seifuku Shojo The Animation,Hentai,7.33
2862,Tokineiro,Hentai,7.02
2863,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,6.9
2864,2x1,Hentai,7.27
2866,Ane☆Haramix,Hentai,5.35
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,6.07
2868,Kazama Mana,Hentai,6.16
2869,Nanase Ren,Hentai,6.01
2870,Yagami Yuu,Hentai,7.2
2871,Bakunyuu Oyako,Hentai,6.73
2872,Asgaldh: Waikyoku no Testament,Hentai,6.23
2873,Bible Black Only Version,Hentai,7.79
2874,Charm Point 1: Sister's Rondo,Hentai,7.93
2875,Chikan Monogatari,Hentai,5.87
2876,Hoshi no Orpheus,Fantasy,6.53
2881,Chinmoku no Kantai,"Action, Drama",6.79
2882,Anime Oyako Gekijou,"Adventure, Fantasy, Sci-Fi",5.86
2883,Iyashite Agerun Saiyuuki,"Comedy, Hentai",7.12
2884,Aachi wa Ssipak,"Action, Comedy",7.29
2885,Ganbare Goemon,Comedy,6.58
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Supernatural",5.6
2890,Gake no Ue no Ponyo,"Adventure, Award Winning, Fantasy",5.78
2891,Iblard Jikan,Fantasy,5.45
2892,Hakushon Daimaou,"Comedy, Fantasy",6.13
2894,Kinbaku no Yakata: Ryakudatsu,,6.72
2895,Kujiratori,,6.5
2896,Houkago: Nureta Seifuku,Hentai,7.26
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Mystery,7.53
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery",6.14
2903,Sakigake!! Otokojuku,"Action, Comedy",6.86
2904,Code Geass: Hangyaku no Lelouch R2,"Award Winning, Drama, Sci-Fi",6.2
2905,Ikkitousen: Dragon Destiny Specials,"Action, Ecchi",6.14
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,Sci-Fi,6.27
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",5.12
2910,Koi Koi 7 Specials,"Comedy, Romance, Sci-Fi, Ecchi",5.81
2911,Kyoushirou to Towa no Sora Specials,"Drama, Romance",5.25
2912,Ohayou! Spank,"Comedy, Slice of Life",6.81
2913,Daisougen no Chiisana Tenshi: Bush Baby,"Adventure, Drama",6.98
2915,Chikyuu ga Ugoita Hi,Drama,6.17
2916,Genki Bakuhatsu Ganbaruger,,6.15
2917,Seijun Kango Gakuin,"Comedy, Hentai",6.38
2920,Ashita no Joe (Movie),"Drama, Sports",6.25
2921,Ashita no Joe 2,"Drama, Sports",5.72
2922,Ashita no Joe 2 (Movie),"Drama, Sports",6.8
2923,Shugo Chara!,Comedy,5.56
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",6.23
2926,Myself; Yourself,,5.34
2927,KimiKiss Pure Rouge,"Drama, Romance",6.32
2928,.hack//G.U. Returner,"Adventure, Drama, Fantasy",5.99
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi",6.44
2930,Tensai? Dr. Hamax,,6.67
2931,Mokke,"Mystery, Slice of Life, Supernatural",6.09
2933,Mirai Keisatsu Urashiman,"Action, Comedy, Sci-Fi",7.45
2934,Shiawase Sou no Okojo-san,Comedy,7.89
2935,Ryokan Shirasagi,Hentai,6.95
2936,Private Emotion,Hentai,6.09
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,,5.43
2938,Idol Densetsu Eriko,,6.29
2941,Elysium,Sci-Fi,6.42
2942,Sketchbook: Full Color's,Slice of Life,5.23
2943,Inbaku Gakuen,Hentai,7.19
2944,Seisai,"Avant Garde, Fantasy, Horror, Hentai",7.12
2945,Hitozuma Ryoujoku Sankanbi,Hentai,7.38
2946,Angel Core: Tenshi-tachi no Sumika,Hentai,8.91
2947,Ojamajo Doremi Sharp Movie,Comedy,6.65
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Comedy,6.01
2950,Doubutsu no Mori,Slice of Life,7.1
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,"Comedy, Sci-Fi",5.92
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy",6.55
2954,Maria-sama ga Miteru 3rd Specials,"Comedy, Girls Love",6.6
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,7.01
2956,Shin-ban Megami Tantei Vinus File,Hentai,6.42
2957,Okusama wa Mahoutsukai,Hentai,6.75
2958,Hitozuma Cosplay Kissa,Hentai,6.23
2959,Utsukushiki Sei no Dendoushi Reirei,"Girls Love, Supernatural, Hentai",7.12
2960,Kininaru Roommate,Hentai,8.67
2961,Digimon Adventure Movie,"Action, Fantasy, Sci-Fi",7.27
2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Sci-Fi",7.43
2963,Minami-ke,Comedy,7.95
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Girls Love, Sci-Fi",7.21
2965,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",7.33
2966,Ookami to Koushinryou,"Adventure, Drama, Romance, Supernatural",6.72
2967,Saishuu Shiken Kujira,"Comedy, Mystery, Supernatural, Ecchi",7.36
2969,Appleseed Saga Ex Machina,Sci-Fi,Unknown
2970,Night Wizard,"Action, Adventure, Fantasy",7.07
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",6.64
2972,Kindan no Mokushiroku: Crystal Triangle,"Adventure, Mystery",6.51
2973,Fire Tripper,"Fantasy, Sci-Fi",6.12
2974,The Humanoid: Ai no Wakusei Lezeria,"Drama, Sci-Fi",5.44
2977,Youjuu Sensen Adventure Kid,"Fantasy, Horror, Hentai",7.08
2978,Shin Getter Robo,"Adventure, Fantasy, Horror, Sci-Fi",6.82
2979,Akiko,Hentai,5.37
2980,Kuusou Kagaku Sekai Gulliver Boy,,7.39
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Horror",6.28
2982,Yuuwaku,Hentai,5.4
2983,Digital Devil Story: Megami Tensei,"Adventure, Drama, Fantasy, Horror, Mystery, Supernatural",6.24
2985,Majin Tantei Nougami Neuro,"Comedy, Mystery, Supernatural",5.62
2986,Bamboo Blade,"Comedy, Sports",7.11
2987,Ginga Hyouryuu Vifam,"Adventure, Sci-Fi",7.15
2988,Mahou Shoujo Ai,"Action, Horror, Supernatural, Hentai",7.08
2989,Classmate no Okaasan,Hentai,8.08
2990,Mini Skirt Gakuen,Hentai,7.96
2991,Harumi-chan no Oita,Hentai,6.51
2993,Rosario to Vampire,"Comedy, Romance, Supernatural, Ecchi",7.35
2994,Death Note: Rewrite,"Supernatural, Suspense",6.46
2997,Hi no Tori: Houou-hen,"Drama, Fantasy",5.79
2998,Hi no Tori: Uchuu-hen,"Drama, Fantasy, Sci-Fi",5.83
2999,Hi no Tori: Yamato-hen,Drama,6
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy",5.49
3001,Moyashimon,"Comedy, Gourmet, Supernatural",6.58
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,Suspense,7.57
3003,Yumedamaya Kidan,"Drama, Fantasy",7.12
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,Fantasy,7.69
3005,Shadow Skill,"Action, Adventure, Drama, Fantasy",6.73
3006,Atashin'chi,"Comedy, Slice of Life",6.74
3007,Bronze: Kouji Nanjo Cathexis,Boys Love,8.27
3008,Time Bokan Series: Yatterman,"Adventure, Comedy",5.06
3009,Tiger Mask,"Drama, Sports",7.36
3010,Kaiketsu Zorro,Adventure,6.69
3011,Yotsunoha,Romance,7.46
3012,Gekitou! Crush Gear Turbo,Sports,4.62
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Sci-Fi",6.62
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Sci-Fi",4.83
3016,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,"Action, Drama, Sci-Fi",5.32
3019,Lupin III: Kiri no Elusive,"Action, Adventure, Comedy, Mystery",7.35
3020,Gu-Gu Ganmo,"Comedy, Slice of Life",5.36
3021,Yume Senshi Wingman,"Action, Comedy, Romance",6.44
3022,Haai Step Jun,"Action, Romance, Sci-Fi",5.25
3023,Esper Mami,"Comedy, Supernatural, Ecchi",6.56
3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",5.21
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,"Action, Fantasy",7.62
3026,Compiler,"Comedy, Drama, Romance, Sci-Fi",7.34
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama",7.13
3028,Cluster Edge Specials,"Action, Fantasy, Sci-Fi",6.54
3031,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure, Comedy, Drama, Fantasy",6.03
3032,Digimon Tamers: Boukensha-tachi no Tatakai,"Adventure, Drama, Sci-Fi",4.54
3033,Digimon Tamers: Bousou Digimon Tokkyuu,"Adventure, Comedy, Sci-Fi",5.22
3034,Kurai Mirai,Hentai,6.84
3035,Chouon Senshi Borgman,"Action, Sci-Fi",7.71
3036,Tobe! Isami,"Action, Adventure, Comedy, Romance",6.88
3037,GS Mikami: Gokuraku Daisakusen!!,"Comedy, Fantasy",6.96
3038,Senya Ichiya Monogatari,"Adventure, Fantasy",6.78
3039,Campus,Hentai,7.22
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,"Comedy, Hentai",7.59
3043,Andersen Douwa: Ningyohime,"Fantasy, Romance",8.28
3044,Tetsuwan Atom (1980),"Action, Adventure, Sci-Fi",6.54
3046,Shiroki Tenshi-tachi no Rondo,Hentai,6.29
3048,In no Houteishiki,Hentai,6.59
3050,Panchira Teacher,Hentai,7.25
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,Romance,6.26
3053,Ganbare! Kickers,Sports,6.68
3054,La Seine no Hoshi,"Action, Adventure, Drama",7.26
3056,Natural,Hentai,7.23
3057,Loveless Specials,"Boys Love, Comedy, Supernatural",6.36
3058,Darling,"Comedy, Hentai",6.8
3059,Ninja Senshi Tobikage,"Adventure, Sci-Fi",7.95
3060,Dallos,Sci-Fi,6.28
3061,Kishin Heidan,"Adventure, Sci-Fi",8.12
3062,Futago no Haha Seihonnou,Hentai,6.86
3063,Gakuen Sodom,Hentai,6.04
3064,Kizuoibito,"Action, Adventure, Suspense",6.52
3065,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",6.37
3066,Joou-sama wa M Dorei,Hentai,6.46
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Sci-Fi",6.63
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Sci-Fi",5.59
3070,Wakusei Daikaiju Negadon,"Fantasy, Sci-Fi",5.19
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Action, Drama, Sci-Fi",7.12
3072,Uchuu Senkan Yamato: Kanketsu-hen,"Action, Adventure, Drama, Sci-Fi",6.44
3073,Robby to Kerobby,Comedy,6.87
3074,Minerva no Kenshi,"Fantasy, Hentai",6.99
3075,Tondera House no Daibouken,"Adventure, Sci-Fi",7.06
3076,Bishoujo Senshi Sailor Moon SuperS Specials,Romance,5.82
3077,Warau Salesman,"Comedy, Drama, Supernatural",6.39
3078,Magical Twilight,"Comedy, Hentai",7.17
3079,Aoki Ryuusei SPT Layzner,Sci-Fi,6.59
3080,Anime Tenchou,Action,6.11
3081,Attacker You!,"Romance, Sports",5.93
3082,Stairs: Houkago no Album,Hentai,5.52
3085,Koharu Biyori,"Comedy, Sci-Fi, Ecchi",6.98
3086,Strait Jacket,"Action, Fantasy, Sci-Fi",7.14
3087,Cencoroll,"Action, Sci-Fi",5.78
3088,Tokyo Marble Chocolate,"Drama, Romance",6.29
3089,The Sky Crawlers,"Award Winning, Drama",6.38
3090,Aa! Megami-sama! Tatakau Tsubasa,"Comedy, Romance, Supernatural",7.25
3091,xxxHOLiC◆Kei,,6.82
3092,Junjou Romantica,"Boys Love, Comedy, Drama",6.53
3093,Kekkai,Hentai,5.98
3094,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,6.56
3095,Sono Ki ni Sasete yo: My My Mai,"Comedy, Supernatural, Ecchi",6.45
3098,Shutsugeki! Machine Robo Rescue,Sci-Fi,6.99
3099,Juusenshi Gulkeeva,Fantasy,5.97
3100,Kamen Rider SD Kaiki?! Kumo Otoko,Action,6.26
3101,F-Zero: Falcon Densetsu,"Adventure, Sci-Fi",6.23
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,5.45
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",4.85
3105,Chikansha Thomas,Hentai,6.26
3107,Dark Shell: Ori no Naka no Namameki,Hentai,5.42
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,7.08
3109,Mei King,"Adventure, Comedy, Fantasy, Hentai",6.61
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,Drama,5.6
3111,Nasu: Suitcase no Wataridori,Sports,6.7
3112,Papillon Rose,"Comedy, Ecchi",6.9
3113,Pinky Street,"Comedy, Slice of Life",Unknown
3114,Chiisana Kyojin Microman,"Adventure, Comedy, Sci-Fi",6.1
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",6.23
3116,Dash! Yonkurou,Sports,7.36
3120,Bobby ni Kubittake,"Drama, Romance",6.69
3121,Kodomo no Jikan OVA,"Comedy, Ecchi",5.97
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance",6.96
3127,California Crisis: Tsuigeki no Juuka,"Action, Adventure, Sci-Fi",6.05
3129,Kaibutsu-kun,"Comedy, Horror",6.57
3130,Kaibutsu-kun (1980),"Comedy, Horror",5.46
3131,Ashita Tenki ni Naare,Sports,6.63
3132,Boukensha: The Man Was from Spain,Adventure,6.85
3135,Dragon's Heaven,"Adventure, Fantasy, Sci-Fi",7.21
3136,Ochamegami Monogatari: Korokoro Pollon,Comedy,7.21
3137,Tsurikichi Sanpei,"Adventure, Sports",7.3
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.","Comedy, Drama",7.6
3140,Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Hentai",8.25
3146,GR: Giant Robo,"Adventure, Sci-Fi",7.65
3147,Megumi no Daigo: Kajiba no Baka Yarou,"Action, Drama",5.31
3151,Genei Toushi Bastof Lemon,"Adventure, Sci-Fi",5.41
3152,Down Load: Namu Amida Butsu wa Ai no Uta,"Action, Adventure, Sci-Fi",5.77
3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi",6.68
3154,Gatchaman,"Action, Adventure, Sci-Fi",6.31
3155,Kingyo Chuuihou! (Movie),Comedy,6.2
3157,Guardian Hearts-Power UP!,"Action, Comedy, Fantasy, Romance, Ecchi",6.42
3159,The Kabocha Wine,"Comedy, Romance",7.18
3160,Houkago Mania Club: Koi no Hoshii no,Hentai,5.84
3162,Makiba no Shoujo Katri,"Adventure, Drama",6.02
3164,Ichigo Ichie: Koibana Tomobana,"Comedy, Slice of Life",6.09
3165,Hidamari Sketch Specials,Slice of Life,5.93
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",6.06
3167,Eve no Jikan,"Sci-Fi, Slice of Life",7.03
3171,Ryoujoku Hitozuma Onsen,Hentai,7.12
3174,Sola Specials,,4.65
3175,Kaitei Choutokkyuu: Marine Express,"Action, Adventure, Comedy, Drama, Sci-Fi",4.62
3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Sci-Fi, Supernatural",6.27
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Fantasy, Horror, Supernatural",6.07
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy",6.76
3182,Massugu ni Ikou. 2nd Season,"Comedy, Slice of Life",6.03
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,"Action, Adventure, Drama, Sci-Fi",7.09
3185,Fortune Quest L,"Adventure, Comedy, Fantasy",7.17
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,"Drama, Fantasy, Romance",5.65
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,Sci-Fi,6.51
3192,Tobira wo Akete,"Action, Adventure, Fantasy, Sci-Fi",6.45
3193,Asobot Senki Gokuu,"Action, Adventure, Comedy, Sci-Fi",6.13
3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Romance",6.24
3196,Wakakusa no Charlotte,"Drama, Slice of Life",6.08
3199,Nanatsu no Umi no Tico,"Adventure, Slice of Life",6.95
3201,Pure-tou no Nakama-tachi,Fantasy,7.04
3202,Daisuki! Hello Kitty,Fantasy,7.07
3203,Chibi Maruko-chan Movie,Comedy,5.55
3205,Cream Lemon: Lemon Angel,Ecchi,6.43
3210,Ikoku Irokoi Romantan,"Boys Love, Comedy, Erotica",6.25
3211,Otenki Oneesan,"Comedy, Hentai",6.15
3213,Ganbare Genki,"Comedy, Sports",5.78
